"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1842100688639427023","Sat Oct 05 12:42:58 +0000 2024","1","@fantsguy @el_sulfat @kamentrader Lah yg kiri jg pake kurikulum merdeka. Intinya emg kualitas sekolah bukan kurikulumnya","1842546019948494928","","fantsguy","in","Indonesia","0","0","0","https://x.com/_kimikimik/status/1842546019948494928","141185268","_kimikimik"
"1841997124990599450","Sat Oct 05 12:40:39 +0000 2024","0","@Andria75777 Makarim kapan kunker ke daerah dari Sabang sampai Merauke? Apa itu Kurikulum Merdeka yang sejatinya menjajah Guru dan siswa dengan administrasi PMM Observasi Kinerja setiap semester harus mengejar pelatihan demi sertifikat belum P5...","1842545434587443309","","Andria75777","in","","0","0","0","https://x.com/DennyIndrayan16/status/1842545434587443309","1496749717744545793","DennyIndrayan16"
"1842545099512938943","Sat Oct 05 12:39:19 +0000 2024","0","MEMANG GAGAL AMJINGGG KURIKULUM MERDEKA TAI KOTOK.","1842545099512938943","","","in","✮☆","0","0","0","https://x.com/amaikonic/status/1842545099512938943","1139776168326905857","amaikonic"
"1841790299959627809","Sat Oct 05 12:38:58 +0000 2024","0","@4Sehat_5Scopus @nitrasari @BarisanPemudaRI Oke lah kalau mau pake kata sampling saya paham mwmang ada sbagian orang yg minim literasi. Oke lah saya ganti ya pertanyaannya lalu? Anda mau menilai kurikulum merdeka hanya dgn sampling potongan video?","1842545011260637269","","4Sehat_5Scopus","in","","0","0","0","https://x.com/Xpres_on/status/1842545011260637269","457849891","Xpres_on"
"1842402699012419799","Sat Oct 05 12:37:10 +0000 2024","0","@NenkMonica @nadiemmakarim Hilangin kurikulum merdeka ga?! Gue muakkk ajsjjsja argggh","1842544561379569939","","NenkMonica","in","","0","0","0","https://x.com/lovyhypen/status/1842544561379569939","1721534534112718848","lovyhypen"
"1842538032580468849","Sat Oct 05 12:30:07 +0000 2024","0","@kompasiana Mau ganti kurikulum merdeka.","1842542784865300854","","kompasiana","in","","0","0","0","https://x.com/lingge_yohanes/status/1842542784865300854","1296633312123920384","lingge_yohanes"
"1842402699012419799","Sat Oct 05 12:28:38 +0000 2024","2","@NenkMonica @nadiemmakarim Kurikulum merdeka itu menurutku bisa diterapkan ke proses pendidikan di negara yg emang udh berhasil dari akarnya yg muridnya udh pinter paham dan bisa belajar mandiri seutuhnya. Klo di kita kurang cocok soalnya dari pendidik dan ngedidiknya aja masih kurang maksimal &amp; banyak-","1842542413463921012","","NenkMonica","in","Sleman, Yogyakarta","0","1","0","https://x.com/byloveddd/status/1842542413463921012","1444947698663059461","byloveddd"
"1842542166796800234","Sat Oct 05 12:27:39 +0000 2024","0","adek kita sama kakkkk kurikulum merdeka yg kek semua harus berkelompkk itu bikin anak anak yg males tuh jd makin males krn kadang kek halah ada temen gue ini kek w marah banget bjirrrr sekolahnya mahal mau di sita gandetnya tapi dia sekolah pake tab ","1842542166796800234","","","in","she/her","0","0","0","https://x.com/swacgy/status/1842542166796800234","1450359629188255747","swacgy"
"1842539729482572031","Sat Oct 05 12:17:58 +0000 2024","0","produk tergagal dr mrk adalah kurikulum merdeka","1842539729482572031","","","in","","0","0","0","https://x.com/kimisars/status/1842539729482572031","1175748985945899008","kimisars"
"1842539334773432778","Sat Oct 05 12:16:24 +0000 2024","0","Lagian kenapa kurikulum gonta-ganti melulu sih? Apanya yang merdeka coba? Gurunya? Muridnya? Sekolahnya? Kalau saya ngajar bimbel pakai kurikulumnya beda lagi karena ikut internasional.","1842539334773432778","","","in","My other half, Manakala. ","0","0","0","https://x.com/ofMadBanquet/status/1842539334773432778","1831602922393890817","ofMadBanquet"
