"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1845116151363228115","Sat Oct 12 21:42:30 +0000 2024","0","@Heraloebss @nadiemmakarim @Nadiem_Makarim kurikulum merdeka","1845218510701723826","","Heraloebss","in","Indonesia","0","0","0","https://x.com/tkgit1/status/1845218510701723826","1135526713","tkgit1"
"1845178351885090990","Sat Oct 12 19:02:55 +0000 2024","5"," matematika lanjut kelas 11 semester 1 : Transformasi Geometri Menggunakan Matriks materi kelas 11; matematika minat; transformasi geometri; semester 1; kurikulum merdeka; kurmer (TRANSLASI) https://t.co/ZebTcr1EI7","1845178351885090990","https://pbs.twimg.com/media/GZtj7YfaAAQADbI.jpg","","in","","0","1","2","https://x.com/gabriellstrn/status/1845178351885090990","1566825624341463040","gabriellstrn"
"1845175827878785098","Sat Oct 12 18:52:53 +0000 2024","8"," fisika kelas 11 semester 1 : Dinamika Partikel by @gabriellstrn materi kelas 11; fisika; dinamika partikel; semester 1; kurikulum merdeka; kurmer https://t.co/PHEzXNVHDS","1845175827878785098","https://pbs.twimg.com/media/GZthoQXaAAAjDwT.jpg","","in","","1","1","4","https://x.com/gabriellstrn/status/1845175827878785098","1566825624341463040","gabriellstrn"
"1844721101886099807","Sat Oct 12 18:20:21 +0000 2024","0","@nocontextfooty Kurikulum merdeka","1845167640064688265","","nocontextfooty","in","+62","0","0","0","https://x.com/Konde_001/status/1845167640064688265","3302628571","Konde_001"
"1844896946642878650","Sat Oct 12 16:30:43 +0000 2024","0","@AlexJonesMW3 Oh ternyata bumi itu datar kurikulum merdeka harus diperbaharui nih https://t.co/ceVQBL5MD1","1845140050839023836","https://pbs.twimg.com/media/GZtBGSTaAAEEOBN.jpg","AlexJonesMW3","in","","0","0","0","https://x.com/mouseanonyodni/status/1845140050839023836","1073968550","mouseanonyodni"
"1845136167567761720","Sat Oct 12 16:15:17 +0000 2024","0","Kritik keras kepada Mendikbudristek JK: kurikulum merdeka ngga cocok secara nasional. Jangan lupa like komen dan share ya lur! #jusufkalla #kurikulummerdeka #nasional #mendikbudristek #berita https://t.co/7UpjL3jDxz","1845136167567761720","https://pbs.twimg.com/media/GZs9kLyaAAEtNHp.jpg","","in","","0","1","0","https://x.com/TajukNasional/status/1845136167567761720","729309555486642176","TajukNasional"
"1844738473686970527","Sat Oct 12 15:52:07 +0000 2024","0","@democrazymedia Revolusi mental menjadi lebih korup nepotisme marak kolusi jadi tradisi. Pembangunan SDA dengan kurikulum merdeka menghasilkan gen z generasi rebahan berdaya saing rendah berfikiran lemah dan budipekerti rusak parah.","1845130335123837359","","democrazymedia","in","jakarta","0","0","0","https://x.com/ps_toto/status/1845130335123837359","427242304","ps_toto"
"1845002065476473070","Sat Oct 12 15:48:58 +0000 2024","0","@OmBrunyaBeby_ Kurikulum merdeka ","1845129542085771581","","OmBrunyaBeby_","in","","0","1","0","https://x.com/krocos22/status/1845129542085771581","1586343718440738821","krocos22"
"1845128366292336696","Sat Oct 12 15:44:18 +0000 2024","0","Ya jelas....kgk percaya.... Menurut kurikulum pendidikan MERDEKA .... Pahami makna lawan kata apa yg di ucapkan maknai yg tersirat jgn yg tersurat....kaum 58% &amp; IQ70 nggk paham pribahasa..","1845128366292336696","","","in","Louisiana, USA","0","0","0","https://x.com/Bungongez/status/1845128366292336696","885751102569717761","Bungongez"
"1845123009411154072","Sat Oct 12 15:23:00 +0000 2024","0","pembina gua bu dillah gimana ya gua lulusnya ada berita nanti seorang siswi sma memutuskan untuk mengakhiri hidupnya sebab kurikulum merdeka dan juga pembinanya yg tidak jelas","1845123009411154072","","","in","","0","1","0","https://x.com/iniafahyah/status/1845123009411154072","1511695056906113027","iniafahyah"
