"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1848748687251673492","Tue Oct 22 23:55:27 +0000 2024","0","@kegblgnunfaedh Pada dasarnya ada beberapa yang bagus dari kurikulum merdeka yang bagus dipertahankan. Yang jelek diperbaiki. SDM guru juga diperbaiki dan dipersiapkan lebih baik. Untuk UN alangkah baiknya diadakan kembali.","1848875850512666830","","kegblgnunfaedh","in","","0","0","0","https://x.com/aarrdiyan/status/1848875850512666830","80185014","aarrdiyan"
"1848748687251673492","Tue Oct 22 23:55:10 +0000 2024","25","@elonpawpaw @hadilocoboy @kegblgnunfaedh Nah ini contoh didikan kurikulum merdeka ya teman-teman.","1848875775661047929","","elonpawpaw","in","Kalo t(m)au ya dijawab","0","2","0","https://x.com/rorangeguy/status/1848875775661047929","1014158868010622976","rorangeguy"
"1848875502439960857","Tue Oct 22 23:54:04 +0000 2024","1556","Ketika anak kurikulum merdeka ngemim yeet! https://t.co/x2N7hm3Wjx","1848875502439960857","https://pbs.twimg.com/media/GaiGeKCaQAAr9lv.jpg","","in","ur timeline","25","92","194","https://x.com/memefess/status/1848875502439960857","1145664973764321281","memefess"
"1848340425402413139","Tue Oct 22 23:52:44 +0000 2024","0","@Abe_Mukti Hapus Kurikulum merdeka pak amat memberatkan guru dg administrasi yg begitu banyak lagian kurikulum merdeka tdk relevan dg sikon di daerah² yg kekurangan sumber² materi belajar. Dengan adanya kurikulum merdeka siswa² menjadi bodoh krn guru² sibuk dg administrasi yg ribet","1848875166098678023","","Abe_Mukti","in","NTT","0","0","0","https://x.com/Domin_Har/status/1848875166098678023","1482639923362807811","Domin_Har"
"1848874816700616764","Tue Oct 22 23:51:21 +0000 2024","1","Kurikulum merdeka juga apus aja balik ke kurikulum 2013 udah paling bagus tinggal dikembangin lagi. Nadiem bener² segagal-gagalnya menteri banyak program yg mesti dihapus. Gila aja kelas 6 SD gk bisa baca??? Bahkan katanya ada yg udah SMA juga gk bisa baca? Kan TOLOLL","1848874819099775322","","yoonhighness_","in","zionist DNI 🚫","0","0","0","https://x.com/yoonhighness_/status/1848874819099775322","1397393604646084609","yoonhighness_"
"1848874407202328836","Tue Oct 22 23:49:43 +0000 2024","2","Headline News hari ini di Koran Pikiran Rakyat hari ini Rabu 23 Oktober 2024 membahas mengenai Ketika Hujan Salah Mangsa 153 Rumah Rusak Stadion Kembali Ditutup dan Kurikulum Merdeka Diharapkan Tetap Berlanjut. . Jangan Lupa Beli dan Baca Harian Umum Pikiran Rakyat! https://t.co/tcVBQhSmny","1848874407202328836","https://pbs.twimg.com/ext_tw_video_thumb/1848873605335310336/pu/img/Ac4NwZDE8gHq8cGn.jpg","","in","Indonesia","0","0","1","https://x.com/pikiran_rakyat/status/1848874407202328836","58880688","pikiran_rakyat"
"1848873821501341930","Tue Oct 22 23:47:24 +0000 2024","1","Mantan Mendikbudristek Nadiem Makarim berharap Kurikulum Merdeka dilanjutkan . Bagaimana Pendapat Anda? #SonoraPagi #Polling Streaming : https://t.co/TRcBK95osQ","1848873821501341930","","","in","Jakarta Barat, DKI Jakarta","0","1","0","https://x.com/SonoraFM92/status/1848873821501341930","180696019","SonoraFM92"
"1848872276160324054","Tue Oct 22 23:41:15 +0000 2024","0","Aneh amat kalau Kurikulum Merdeka diganti karena sekolah belum siap. YA DISIAPIN DONG SEKOLAHNYAAAA! Pemerintah kerja apa-apa?","1848872276160324054","","","in","Jakarta, Indonesia","0","2","0","https://x.com/Onyephn/status/1848872276160324054","30442196","Onyephn"
"1848290065287639234","Tue Oct 22 23:37:51 +0000 2024","0","@acbsurd produk kurikulum merdeka","1848871420086129069","","acbsurd","in","","0","0","0","https://x.com/hanatalianto/status/1848871420086129069","1251641881","hanatalianto"
"1848869650412802417","Tue Oct 22 23:30:49 +0000 2024","0","Ketika anak kurikulum merdeka ngemim.","1848869650412802417","","","in","BSD, Tangsel. ","0","0","0","https://x.com/KnittYou/status/1848869650412802417","1531781273143762944","KnittYou"
"1848695851075637597","Tue Oct 22 23:26:15 +0000 2024","2","@kegblgnunfaedh Hasil kurikulum merdeka","1848868502381466120","","kegblgnunfaedh","in","","0","0","0","https://x.com/NawawiAlMaroni/status/1848868502381466120","1604791864585908224","NawawiAlMaroni"
"1848359759260578274","Tue Oct 22 23:18:27 +0000 2024","0","@cobalthydrides Tapi zonasi bukan programnya dia salahnya dia adalah tetep melanjutkan sistem zonasi tanpa mengevaluasi hasilnya. Yg real kegagalan dia adalah kurikulum merdeka.","1848866538360881476","","cobalthydrides","in","in a cup of coffee ","0","0","0","https://x.com/reretwist_/status/1848866538360881476","2165764136","reretwist_"
"1848680994624442533","Tue Oct 22 23:13:17 +0000 2024","1","@sisyfhuss Ga ribet. Di kurikulum merdeka diajarin caranya. Namanya diferensiasi pembelajaran.","1848865238290256285","","sisyfhuss","in","Bekasi, Jawa Barat","0","1","0","https://x.com/robby_karman/status/1848865238290256285","176586074","robby_karman"
